"store_id","payment_date","payment_amt","payment_running_total"
1,"2007-04-30 14:29:52.996577","0.99","28938.46"
1,"2007-04-30 14:32:05.996577","4.99","28943.45"
1,"2007-04-30 14:32:22.996577","2.99","28946.44"
1,"2007-04-30 14:32:48.996577","4.99","28951.43"
1,"2007-04-30 14:40:54.996577","3.99","28955.42"
1,"2007-04-30 14:43:03.996577","3.99","28959.41"
1,"2007-04-30 14:46:05.996577","4.99","28964.40"
1,"2007-04-30 14:54:55.996577","4.99","28969.39"
1,"2007-04-30 14:55:12.996577","4.99","28974.38"
1,"2007-04-30 14:59:43.996577","2.99","28977.37"
1,"2007-04-30 15:00:42.996577","4.99","28982.36"
1,"2007-04-30 15:01:17.996577","5.99","28988.35"
1,"2007-04-30 15:02:55.996577","4.99","28993.34"
1,"2007-04-30 15:03:23.996577","2.99","28996.33"
1,"2007-04-30 15:06:38.996577","2.99","28999.32"
1,"2007-04-30 15:10:00.996577","2.99","29002.31"
1,"2007-04-30 15:14:22.996577","8.99","29011.30"
1,"2007-04-30 15:17:57.996577","4.99","29016.29"
1,"2007-04-30 15:19:37.996577","4.99","29021.28"
1,"2007-04-30 15:21:09.996577","0.99","29022.27"
1,"2007-04-30 15:21:47.996577","6.99","29029.26"
1,"2007-04-30 15:22:09.996577","1.99","29031.25"
1,"2007-04-30 15:26:57.996577","7.99","29039.24"
1,"2007-04-30 15:27:08.996577","8.99","29048.23"
1,"2007-04-30 15:28:33.996577","2.99","29051.22"
1,"2007-04-30 15:30:26.996577","4.99","29056.21"
1,"2007-04-30 15:33:55.996577","4.99","29061.20"
1,"2007-04-30 15:36:57.996577","0.99","29062.19"
1,"2007-04-30 15:38:02.996577","7.99","29070.18"
1,"2007-04-30 15:40:24.996577","6.99","29077.17"
1,"2007-04-30 15:43:13.996577","2.99","29080.16"
1,"2007-04-30 15:45:05.996577","6.99","29087.15"
1,"2007-04-30 15:45:16.996577","3.99","29091.14"
1,"2007-04-30 15:50:05.996577","6.99","29098.13"
1,"2007-04-30 15:50:10.996577","3.99","29102.12"
1,"2007-04-30 15:51:01.996577","2.99","29105.11"
1,"2007-04-30 15:51:05.996577","0.99","29106.10"
1,"2007-04-30 15:57:18.996577","1.99","29108.09"
1,"2007-04-30 15:58:14.996577","6.99","29115.08"
1,"2007-04-30 15:58:57.996577","4.99","29120.07"
1,"2007-04-30 16:00:37.996577","2.99","29123.06"
1,"2007-04-30 16:09:01.996577","2.99","29126.05"
1,"2007-04-30 16:09:19.996577","0.99","29127.04"
1,"2007-04-30 16:09:31.996577","2.99","29130.03"
1,"2007-04-30 16:14:44.996577","4.99","29135.02"
1,"2007-04-30 16:15:16.996577","4.99","29140.01"
1,"2007-04-30 16:17:17.996577","4.99","29145.00"
1,"2007-04-30 16:19:49.996577","0.99","29145.99"
1,"2007-04-30 16:22:17.996577","3.99","29149.98"
1,"2007-04-30 16:23:01.996577","4.99","29154.97"
1,"2007-04-30 16:23:24.996577","0.99","29155.96"
1,"2007-04-30 16:29:19.996577","4.99","29160.95"
1,"2007-04-30 16:29:41.996577","0.99","29161.94"
1,"2007-04-30 16:30:02.996577","6.99","29168.93"
1,"2007-04-30 16:31:07.996577","2.99","29171.92"
1,"2007-04-30 16:34:32.996577","3.99","29175.91"
1,"2007-04-30 16:36:24.996577","2.99","29178.90"
1,"2007-04-30 16:36:47.996577","4.99","29183.89"
1,"2007-04-30 16:38:22.996577","8.99","29192.88"
1,"2007-04-30 16:39:22.996577","4.99","29197.87"
1,"2007-04-30 16:41:39.996577","4.99","29202.86"
1,"2007-04-30 16:41:48.996577","6.99","29209.85"
1,"2007-04-30 16:42:11.996577","5.99","29215.84"
1,"2007-04-30 16:42:17.996577","9.99","29225.83"
1,"2007-04-30 16:42:18.996577","5.99","29231.82"
1,"2007-04-30 16:43:40.996577","3.99","29235.81"
1,"2007-04-30 16:44:29.996577","5.99","29241.80"
1,"2007-04-30 16:45:35.996577","2.99","29244.79"
1,"2007-04-30 16:52:56.996577","4.99","29249.78"
1,"2007-04-30 16:55:02.996577","7.99","29257.77"
1,"2007-04-30 16:57:35.996577","5.99","29263.76"
1,"2007-04-30 17:00:17.996577","4.99","29268.75"
1,"2007-04-30 17:01:17.996577","4.99","29273.74"
1,"2007-04-30 17:02:17.996577","6.99","29280.73"
1,"2007-04-30 17:04:20.996577","4.99","29285.72"
1,"2007-04-30 17:04:50.996577","4.99","29290.71"
1,"2007-04-30 17:05:26.996577","8.99","29299.70"
1,"2007-04-30 17:06:13.996577","6.99","29306.69"
1,"2007-04-30 17:07:54.996577","2.99","29309.68"
1,"2007-04-30 17:12:42.996577","0.99","29310.67"
1,"2007-04-30 17:12:49.996577","2.99","29313.66"
1,"2007-04-30 17:13:56.996577","2.99","29316.65"
1,"2007-04-30 17:17:38.996577","2.99","29319.64"
1,"2007-04-30 17:20:45.996577","2.99","29322.63"
1,"2007-04-30 17:22:41.996577","1.99","29324.62"
1,"2007-04-30 17:26:26.996577","5.99","29330.61"
1,"2007-04-30 17:29:28.996577","4.99","29335.60"
1,"2007-04-30 17:32:56.996577","9.99","29345.59"
1,"2007-04-30 17:34:02.996577","0.99","29346.58"
1,"2007-04-30 17:38:29.996577","8.99","29355.57"
1,"2007-04-30 17:39:37.996577","2.99","29358.56"
1,"2007-04-30 17:44:18.996577","4.99","29363.55"
1,"2007-04-30 17:44:24.996577","0.99","29364.54"
1,"2007-04-30 17:48:44.996577","9.99","29374.53"
1,"2007-04-30 17:51:30.996577","0.99","29375.52"
1,"2007-04-30 17:51:51.996577","4.99","29380.51"
1,"2007-04-30 17:53:21.996577","2.99","29383.50"
1,"2007-04-30 17:53:39.996577","4.99","29388.49"
1,"2007-04-30 17:54:15.996577","7.99","29396.48"
1,"2007-04-30 17:55:28.996577","2.99","29399.47"
1,"2007-04-30 17:55:31.996577","9.99","29409.46"
1,"2007-04-30 17:55:48.996577","5.99","29415.45"
1,"2007-04-30 17:58:27.996577","4.99","29420.44"
1,"2007-04-30 18:08:04.996577","4.99","29425.43"
1,"2007-04-30 18:11:44.996577","3.99","29429.42"
1,"2007-04-30 18:14:55.996577","4.99","29434.41"
1,"2007-04-30 18:19:03.996577","0.99","29435.40"
1,"2007-04-30 18:30:28.996577","2.99","29438.39"
1,"2007-04-30 18:33:14.996577","2.99","29441.38"
1,"2007-04-30 18:34:11.996577","2.99","29444.37"
1,"2007-04-30 18:34:50.996577","5.99","29450.36"
1,"2007-04-30 18:35:55.996577","4.99","29455.35"
1,"2007-04-30 18:37:26.996577","0.99","29456.34"
1,"2007-04-30 18:39:55.996577","3.99","29460.33"
1,"2007-04-30 18:43:16.996577","4.99","29465.32"
1,"2007-04-30 18:43:48.996577","3.99","29469.31"
1,"2007-04-30 18:44:24.996577","5.99","29475.30"
1,"2007-04-30 18:44:47.996577","2.99","29478.29"
1,"2007-04-30 18:46:45.996577","5.99","29484.28"
1,"2007-04-30 18:46:53.996577","7.99","29492.27"
1,"2007-04-30 18:50:01.996577","0.99","29493.26"
1,"2007-04-30 18:56:35.996577","0.99","29494.25"
1,"2007-04-30 18:59:44.996577","3.99","29498.24"
1,"2007-04-30 19:00:35.996577","4.99","29503.23"
1,"2007-04-30 19:02:19.996577","6.99","29510.22"
1,"2007-04-30 19:06:48.996577","8.99","29519.21"
1,"2007-04-30 19:08:04.996577","5.99","29525.20"
1,"2007-04-30 19:09:43.996577","0.99","29526.19"
1,"2007-04-30 19:12:36.996577","5.99","29532.18"
1,"2007-04-30 19:13:05.996577","0.99","29533.17"
1,"2007-04-30 19:15:40.996577","2.99","29536.16"
1,"2007-04-30 19:15:55.996577","0.99","29537.15"
1,"2007-04-30 19:17:36.996577","9.99","29547.14"
1,"2007-04-30 19:17:40.996577","1.99","29549.13"
1,"2007-04-30 19:21:11.996577","2.99","29552.12"
1,"2007-04-30 19:23:21.996577","6.99","29559.11"
1,"2007-04-30 19:29:18.996577","4.99","29564.10"
1,"2007-04-30 19:30:40.996577","0.99","29565.09"
1,"2007-04-30 19:33:25.996577","5.99","29571.08"
1,"2007-04-30 19:34:38.996577","0.99","29572.07"
1,"2007-04-30 19:37:07.996577","5.99","29578.06"
1,"2007-04-30 19:37:22.996577","4.99","29583.05"
1,"2007-04-30 19:38:40.996577","3.99","29587.04"
1,"2007-04-30 19:39:47.996577","7.99","29595.03"
1,"2007-04-30 19:41:24.996577","0.99","29596.02"
1,"2007-04-30 19:42:13.996577","7.99","29604.01"
1,"2007-04-30 19:44:46.996577","3.99","29608.00"
1,"2007-04-30 19:44:57.996577","0.99","29608.99"
1,"2007-04-30 19:47:03.996577","0.99","29609.98"
1,"2007-04-30 19:48:39.996577","4.99","29614.97"
1,"2007-04-30 19:52:48.996577","1.99","29616.96"
1,"2007-04-30 19:53:19.996577","0.99","29617.95"
1,"2007-04-30 19:56:43.996577","5.99","29623.94"
1,"2007-04-30 20:04:30.996577","3.99","29627.93"
1,"2007-04-30 20:04:33.996577","0.99","29628.92"
1,"2007-04-30 20:06:38.996577","8.99","29637.91"
1,"2007-04-30 20:10:01.996577","6.99","29644.90"
1,"2007-04-30 20:12:56.996577","0.99","29645.89"
1,"2007-04-30 20:13:54.996577","0.99","29646.88"
1,"2007-04-30 20:17:10.996577","7.99","29654.87"
1,"2007-04-30 20:18:50.996577","6.99","29661.86"
1,"2007-04-30 20:22:48.996577","6.99","29668.85"
1,"2007-04-30 20:24:36.996577","4.99","29673.84"
1,"2007-04-30 20:25:58.996577","4.99","29678.83"
1,"2007-04-30 20:27:22.996577","2.99","29681.82"
1,"2007-04-30 20:31:00.996577","1.99","29683.81"
1,"2007-04-30 20:42:18.996577","4.99","29688.80"
1,"2007-04-30 20:43:39.996577","1.99","29690.79"
1,"2007-04-30 20:47:09.996577","2.99","29693.78"
1,"2007-04-30 20:47:42.996577","0.99","29694.77"
1,"2007-04-30 20:48:30.996577","7.99","29702.76"
1,"2007-04-30 20:50:26.996577","2.99","29705.75"
1,"2007-04-30 20:50:42.996577","5.99","29711.74"
1,"2007-04-30 20:51:03.996577","4.99","29716.73"
1,"2007-04-30 20:53:12.996577","4.99","29721.72"
1,"2007-04-30 20:54:05.996577","5.99","29727.71"
1,"2007-04-30 20:56:31.996577","5.99","29733.70"
1,"2007-04-30 20:58:36.996577","0.99","29734.69"
1,"2007-04-30 20:59:10.996577","7.99","29742.68"
1,"2007-04-30 20:59:23.996577","0.99","29743.67"
1,"2007-04-30 21:04:26.996577","4.99","29748.66"
1,"2007-04-30 21:08:57.996577","1.99","29750.65"
1,"2007-04-30 21:22:56.996577","4.99","29755.64"
1,"2007-04-30 21:25:00.996577","8.99","29764.63"
1,"2007-04-30 21:31:02.996577","4.99","29769.62"
1,"2007-04-30 21:31:58.996577","4.99","29774.61"
1,"2007-04-30 21:34:59.996577","6.99","29781.60"
1,"2007-04-30 21:35:06.996577","0.99","29782.59"
1,"2007-04-30 21:35:48.996577","4.99","29787.58"
1,"2007-04-30 21:50:35.996577","2.99","29790.57"
1,"2007-04-30 21:54:31.996577","4.99","29795.56"
1,"2007-04-30 21:55:57.996577","7.99","29803.55"
1,"2007-04-30 21:59:57.996577","6.99","29810.54"
1,"2007-04-30 22:00:06.996577","0.99","29811.53"
1,"2007-04-30 22:01:06.996577","7.99","29819.52"
1,"2007-04-30 22:08:37.996577","6.99","29826.51"
1,"2007-04-30 22:09:01.996577","7.99","29834.50"
1,"2007-04-30 22:11:58.996577","0.99","29835.49"
1,"2007-04-30 22:13:35.996577","3.99","29839.48"
1,"2007-04-30 22:18:20.996577","2.99","29842.47"
1,"2007-04-30 22:20:47.996577","6.99","29849.46"
1,"2007-04-30 22:20:56.996577","4.99","29854.45"
1,"2007-04-30 22:22:52.996577","0.99","29855.44"
1,"2007-04-30 22:23:46.996577","4.99","29860.43"
1,"2007-04-30 22:25:21.996577","2.99","29863.42"
1,"2007-04-30 22:27:02.996577","6.99","29870.41"
1,"2007-04-30 22:30:36.996577","0.99","29871.40"
1,"2007-04-30 22:31:04.996577","6.99","29878.39"
1,"2007-04-30 22:36:27.996577","8.99","29887.38"
1,"2007-04-30 22:39:45.996577","2.99","29890.37"
1,"2007-04-30 22:44:15.996577","2.99","29893.36"
1,"2007-04-30 22:47:27.996577","4.99","29898.35"
1,"2007-04-30 22:51:05.996577","4.99","29903.34"
1,"2007-04-30 22:51:08.996577","0.99","29904.33"
1,"2007-04-30 22:53:26.996577","4.99","29909.32"
1,"2007-04-30 22:57:04.996577","4.99","29914.31"
1,"2007-04-30 23:01:53.996577","2.99","29917.30"
1,"2007-04-30 23:02:18.996577","1.99","29919.29"
1,"2007-04-30 23:03:17.996577","2.99","29922.28"
1,"2007-04-30 23:03:51.996577","2.99","29925.27"
1,"2007-04-30 23:04:41.996577","2.99","29928.26"
1,"2007-04-30 23:07:31.996577","4.99","29933.25"
1,"2007-04-30 23:09:24.996577","8.99","29942.24"
1,"2007-04-30 23:10:44.996577","0.99","29943.23"
1,"2007-04-30 23:11:44.996577","6.99","29950.22"
1,"2007-04-30 23:11:52.996577","0.99","29951.21"
1,"2007-04-30 23:13:53.996577","4.99","29956.20"
1,"2007-04-30 23:19:20.996577","2.99","29959.19"
1,"2007-04-30 23:21:27.996577","3.99","29963.18"
1,"2007-04-30 23:23:37.996577","2.99","29966.17"
1,"2007-04-30 23:27:18.996577","7.99","29974.16"
1,"2007-04-30 23:29:32.996577","4.99","29979.15"
1,"2007-04-30 23:30:48.996577","0.99","29980.14"
1,"2007-04-30 23:30:50.996577","6.99","29987.13"
1,"2007-04-30 23:32:41.996577","0.99","29988.12"
1,"2007-04-30 23:33:30.996577","3.99","29992.11"
1,"2007-04-30 23:35:53.996577","4.99","29997.10"
1,"2007-04-30 23:37:32.996577","1.99","29999.09"
1,"2007-04-30 23:45:16.996577","4.99","30004.08"
1,"2007-04-30 23:45:17.996577","2.99","30007.07"
1,"2007-04-30 23:47:19.996577","2.99","30010.06"
1,"2007-04-30 23:47:28.996577","2.99","30013.05"
1,"2007-04-30 23:51:26.996577","0.99","30014.04"
1,"2007-04-30 23:53:48.996577","3.99","30018.03"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","3.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","5.98","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","7.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","3.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","3.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","5.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","3.98","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","5.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","1.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","2.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","5.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","5.98","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","4.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.00","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
1,"2007-05-14 13:44:29.996577","0.99","30252.12"
2,"2007-02-14 21:21:59.996577","2.99","2.99"
2,"2007-02-14 21:23:39.996577","4.99","7.98"
2,"2007-02-14 21:41:12.996577","6.99","14.97"
2,"2007-02-14 21:44:53.996577","3.99","18.96"
2,"2007-02-14 22:03:35.996577","2.99","21.95"
2,"2007-02-14 22:11:22.996577","2.99","24.94"
2,"2007-02-14 22:16:01.996577","2.99","27.93"
2,"2007-02-14 22:23:12.996577","2.99","30.92"
2,"2007-02-14 22:41:17.996577","2.99","33.91"
2,"2007-02-14 22:43:41.996577","2.99","36.90"
2,"2007-02-14 23:01:30.996577","2.99","39.89"
2,"2007-02-14 23:07:27.996577","5.99","45.88"
2,"2007-02-14 23:32:33.996577","2.99","48.87"
2,"2007-02-14 23:32:48.996577","6.99","55.86"
2,"2007-02-14 23:33:58.996577","6.99","62.85"
2,"2007-02-14 23:52:46.996577","2.99","65.84"
2,"2007-02-14 23:53:34.996577","4.99","70.83"
2,"2007-02-15 00:06:04.996577","0.99","71.82"
2,"2007-02-15 00:17:24.996577","2.99","74.81"
2,"2007-02-15 00:34:54.996577","4.99","79.80"
2,"2007-02-15 00:37:28.996577","4.99","84.79"
2,"2007-02-15 00:55:34.996577","0.99","85.78"
2,"2007-02-15 00:58:29.996577","0.99","86.77"
2,"2007-02-15 00:59:38.996577","7.99","94.76"
2,"2007-02-15 01:26:17.996577","0.99","95.75"
2,"2007-02-15 01:31:59.996577","2.99","98.74"
2,"2007-02-15 01:42:31.996577","2.99","101.73"
2,"2007-02-15 01:47:06.996577","4.99","106.72"
2,"2007-02-15 01:49:26.996577","2.99","109.71"
2,"2007-02-15 01:52:14.996577","4.99","114.70"
2,"2007-02-15 02:03:42.996577","4.99","119.69"
2,"2007-02-15 02:07:15.996577","4.99","124.68"
2,"2007-02-15 02:14:36.996577","5.99","130.67"
2,"2007-02-15 02:19:02.996577","2.99","133.66"
2,"2007-02-15 02:21:39.996577","2.99","136.65"
2,"2007-02-15 02:32:35.996577","0.99","137.64"
2,"2007-02-15 02:46:36.996577","0.99","138.63"
2,"2007-02-15 03:12:36.996577","9.99","148.62"
2,"2007-02-15 03:26:33.996577","2.99","151.61"
2,"2007-02-15 03:28:09.996577","6.99","158.60"
2,"2007-02-15 03:33:33.996577","7.99","166.59"
2,"2007-02-15 03:35:58.996577","2.99","169.58"
2,"2007-02-15 03:37:27.996577","3.99","173.57"
2,"2007-02-15 03:39:45.996577","5.99","179.56"
2,"2007-02-15 04:24:06.996577","2.99","182.55"
2,"2007-02-15 04:42:23.996577","0.99","183.54"
2,"2007-02-15 04:44:02.996577","4.99","188.53"
2,"2007-02-15 05:21:23.996577","1.99","190.52"
2,"2007-02-15 05:25:05.996577","2.99","193.51"
2,"2007-02-15 05:29:16.996577","4.99","198.50"
2,"2007-02-15 06:11:24.996577","0.99","199.49"
2,"2007-02-15 06:21:01.996577","1.99","201.48"
2,"2007-02-15 06:24:09.996577","4.99","206.47"
2,"2007-02-15 06:28:39.996577","6.99","213.46"
2,"2007-02-15 06:29:55.996577","4.99","218.45"
2,"2007-02-15 06:44:32.996577","5.99","224.44"
2,"2007-02-15 06:50:05.996577","2.99","227.43"
2,"2007-02-15 06:53:59.996577","3.99","231.42"
2,"2007-02-15 07:09:39.996577","7.99","239.41"
2,"2007-02-15 07:10:04.996577","3.99","243.40"
2,"2007-02-15 07:21:10.996577","4.99","248.39"
2,"2007-02-15 07:45:46.996577","4.99","253.38"
2,"2007-02-15 07:52:25.996577","1.99","255.37"
2,"2007-02-15 08:24:28.996577","4.99","260.36"
2,"2007-02-15 08:27:42.996577","2.99","263.35"
2,"2007-02-15 08:34:41.996577","4.99","268.34"
2,"2007-02-15 08:36:14.996577","5.99","274.33"
2,"2007-02-15 08:39:15.996577","4.99","279.32"
2,"2007-02-15 08:51:34.996577","4.99","284.31"
2,"2007-02-15 08:54:49.996577","0.99","285.30"
2,"2007-02-15 09:10:39.996577","4.99","290.29"
2,"2007-02-15 09:23:43.996577","6.99","297.28"
2,"2007-02-15 09:31:11.996577","4.99","302.27"
2,"2007-02-15 09:53:32.996577","4.99","307.26"
2,"2007-02-15 09:57:43.996577","2.99","310.25"
2,"2007-02-15 10:04:27.996577","0.99","311.24"
2,"2007-02-15 10:19:56.996577","0.99","312.23"
2,"2007-02-15 10:50:22.996577","4.99","317.22"
2,"2007-02-15 11:08:18.996577","7.99","325.21"
2,"2007-02-15 11:17:28.996577","4.99","330.20"
2,"2007-02-15 11:57:14.996577","0.99","331.19"
2,"2007-02-15 11:58:56.996577","2.99","334.18"
2,"2007-02-15 12:00:41.996577","4.99","339.17"
2,"2007-02-15 12:06:04.996577","0.99","340.16"
2,"2007-02-15 12:33:58.996577","0.99","341.15"
2,"2007-02-15 12:59:31.996577","1.99","343.14"
2,"2007-02-15 13:14:14.996577","4.99","348.13"
2,"2007-02-15 13:16:30.996577","1.99","350.12"
2,"2007-02-15 13:27:32.996577","4.99","355.11"
2,"2007-02-15 13:31:41.996577","1.99","357.10"
2,"2007-02-15 13:33:36.996577","0.99","358.09"
2,"2007-02-15 13:46:34.996577","1.99","360.08"
2,"2007-02-15 13:56:49.996577","4.99","365.07"
2,"2007-02-15 14:17:07.996577","5.99","371.06"
2,"2007-02-15 14:34:55.996577","0.99","372.05"
2,"2007-02-15 14:40:53.996577","0.99","373.04"
2,"2007-02-15 14:51:04.996577","4.99","378.03"
2,"2007-02-15 14:53:52.996577","3.99","382.02"
2,"2007-02-15 14:58:17.996577","0.99","383.01"
2,"2007-02-15 14:58:22.996577","3.99","387.00"
2,"2007-02-15 14:58:48.996577","1.99","388.99"
2,"2007-02-15 15:00:25.996577","0.99","389.98"
2,"2007-02-15 15:07:19.996577","2.99","392.97"
2,"2007-02-15 15:13:33.996577","7.99","400.96"
2,"2007-02-15 15:26:24.996577","6.99","407.95"
2,"2007-02-15 15:38:14.996577","2.99","410.94"
2,"2007-02-15 15:53:33.996577","7.99","418.93"
2,"2007-02-15 16:14:17.996577","4.99","423.92"
2,"2007-02-15 16:31:19.996577","0.99","424.91"
2,"2007-02-15 16:36:38.996577","5.99","430.90"
2,"2007-02-15 16:44:50.996577","4.99","435.89"
2,"2007-02-15 16:59:12.996577","10.99","446.88"
2,"2007-02-15 17:00:56.996577","5.99","452.87"
2,"2007-02-15 17:04:06.996577","3.99","456.86"
2,"2007-02-15 17:05:30.996577","0.99","457.85"
2,"2007-02-15 17:22:47.996577","1.99","459.84"
2,"2007-02-15 17:24:00.996577","7.99","467.83"
2,"2007-02-15 17:26:17.996577","0.99","468.82"
2,"2007-02-15 17:36:42.996577","4.99","473.81"
2,"2007-02-15 17:45:42.996577","1.99","475.80"
2,"2007-02-15 17:47:42.996577","2.99","478.79"
2,"2007-02-15 17:58:44.996577","5.99","484.78"
2,"2007-02-15 18:05:05.996577","4.99","489.77"
2,"2007-02-15 18:28:37.996577","7.99","497.76"
2,"2007-02-15 18:52:31.996577","6.99","504.75"
2,"2007-02-15 18:55:28.996577","4.99","509.74"
2,"2007-02-15 19:00:34.996577","6.99","516.73"
2,"2007-02-15 19:06:06.996577","4.99","521.72"
2,"2007-02-15 19:11:34.996577","0.99","522.71"
2,"2007-02-15 19:16:48.996577","3.99","526.70"
2,"2007-02-15 19:21:52.996577","2.99","529.69"
2,"2007-02-15 19:36:27.996577","4.99","534.68"
2,"2007-02-15 19:37:12.996577","9.99","544.67"
2,"2007-02-15 19:45:43.996577","4.99","549.66"
2,"2007-02-15 19:46:42.996577","4.99","554.65"
2,"2007-02-15 19:56:08.996577","0.99","555.64"
2,"2007-02-15 20:08:20.996577","0.99","556.63"
2,"2007-02-15 20:10:43.996577","4.99","561.62"
2,"2007-02-15 20:17:01.996577","0.99","562.61"
2,"2007-02-15 20:22:46.996577","2.99","565.60"
2,"2007-02-15 20:22:57.996577","0.99","566.59"
2,"2007-02-15 20:41:16.996577","2.99","569.58"
2,"2007-02-15 20:48:03.996577","2.99","572.57"
2,"2007-02-15 20:53:52.996577","0.99","573.56"
2,"2007-02-15 21:36:16.996577","2.99","576.55"
2,"2007-02-15 21:48:52.996577","6.99","583.54"
2,"2007-02-15 22:05:03.996577","0.99","584.53"
2,"2007-02-15 22:23:53.996577","1.99","586.52"
